Date,AAPL,GOOGL,JPM,MSFT,XOM
2019-07-02,48.49345779418945,55.14105224609375,94.09793090820312,128.24037170410156,55.18651580810547
2019-07-03,48.89532470703125,55.65598678588867,93.94802856445312,129.066650390625,55.71128463745117
2019-07-05,48.852264404296875,56.13573455810547,94.50595092773438,128.69105529785156,55.4853515625
2019-07-08,47.84523391723633,55.34871292114258,93.98966979980469,128.59716796875,55.740447998046875
2019-07-09,48.13705062866211,55.72041320800781,94.38936614990234,128.12770080566406,55.704002380371094
2019-07-10,48.61307144165039,56.54411697387695,94.11455535888672,129.43283081054688,56.491127014160156
2019-07-11,48.25905227661133,56.70121765136719,95.013916015625,129.94921875,56.53485870361328
2019-07-12,48.62980651855469,56.76366424560547,96.01319122314453,130.41868591308594,56.578590393066406
2019-07-15,49.08668518066406,57.019893646240234,94.84738159179688,130.41868591308594,56.17772674560547
2019-07-16,48.91686248779297,57.166099548339844,95.8633041381836,128.70982360839844,55.33958435058594
2019-07-17,48.64177322387695,56.83305358886719,94.92231750488281,127.94929504394531,55.01162338256836
2019-07-18,49.194332122802734,56.85783386230469,95.48857879638672,128.09014892578125,54.5451545715332
2019-07-19,48.45997619628906,56.080223083496094,94.54757690429688,128.2779083251953,54.65450668334961
2019-07-22,49.56748580932617,56.45985412597656,95.15546417236328,129.9773712158203,54.7127799987793
2019-07-23,49.95500564575195,56.897972106933594,96.8958740234375,130.78485107421875,54.93145751953125
2019-07-24,49.914337158203125,56.485626220703125,97.28727722167969,132.12762451171875,54.92416000366211
2019-07-25,49.51964569091797,56.297794342041016,96.3545913696289,131.62994384765625,54.61077117919922
2019-07-26,49.691864013671875,61.71376419067383,96.779296875,132.709716796875,54.52330780029297
2019-07-29,50.15592956542969,61.5462532043457,96.47118377685547,132.4186248779297,54.90958023071289
2019-07-30,49.940635681152344,60.8603401184082,96.2546615600586,131.7801513671875,54.91686248779297
2019-07-31,50.95963668823242,60.37464141845703,96.59607696533203,127.94929504394531,54.19533157348633
2019-08-01,49.856910705566406,60.05646896362305,94.0479507446289,129.6300048828125,52.81056213378906
2019-08-02,48.80204391479492,59.290260314941406,94.03963470458984,128.540771484375,52.2931022644043
2019-08-05,46.24735641479492,57.23002624511719,91.2416763305664,124.13721466064453,51.22172546386719
2019-08-06,47.122840881347656,58.03934860229492,91.95781707763672,126.46578979492188,51.717323303222656
2019-08-07,47.610809326171875,58.27872848510742,89.95928192138672,127.01973724365234,51.382076263427734
2019-08-08,48.66089630126953,59.779422760009766,91.48314666748047,130.40931701660156,52.752254486083984
2019-08-09,48.259918212890625,58.922523498535156,91.38322448730469,129.30137634277344,51.62986755371094
2019-08-12,48.13746643066406,58.2088508605957,89.6678237915039,127.49858856201172,51.378997802734375
2019-08-13,50.17601776123047,59.310577392578125,91.05014038085938,130.1370391845703,52.013580322265625
2019-08-14,48.68252182006836,57.70086669921875,87.26956939697266,126.21802520751953,49.91798782348633
2019-08-15,48.44001388549805,57.952125549316406,87.6026611328125,125.9354248046875,49.62282943725586
2019-08-16,49.58293151855469,58.442283630371094,89.70112609863281,128.2434539794922,50.397613525390625
